,Tp,Cl,pH,Redox,Leit,Trueb,Cl_2,Fm,Fm_2,label
49536,7.8,0.17,8.35,754.0,211.0,0.027,0.117,1736.0,949.0,0
49537,7.8,0.17,8.35,753.0,211.0,0.027,0.117,1725.0,954.0,0
49538,7.8,0.17,8.35,754.0,211.0,0.027,0.116,1747.0,949.0,0
49539,7.8,0.17,8.35,754.0,211.0,0.027,0.116,1788.0,944.0,0
49540,7.8,0.17,8.35,754.0,211.0,0.028,0.116,1759.0,951.0,0
49541,7.8,0.17,8.36,754.0,211.0,0.028,0.116,1759.0,945.0,0
49542,7.8,0.17,8.35,754.0,211.0,0.027,0.116,1788.0,951.0,0
49543,7.8,0.17,8.36,754.0,211.0,0.028,0.117,1773.0,949.0,0
49544,7.8,0.17,8.36,754.0,211.0,0.029,0.117,1792.0,953.0,0
49545,7.8,0.17,8.36,754.0,211.0,0.028,0.118,1715.0,949.0,0
49546,7.8,0.17,8.36,753.0,211.0,0.027,0.116,1788.0,950.0,0
49547,7.8,0.17,8.35,754.0,211.0,0.027,0.118,1775.0,954.0,0
49548,7.8,0.17,8.35,754.0,211.0,0.027,0.116,1775.0,943.0,0
49549,7.8,0.17,8.36,754.0,211.0,0.028,0.117,1719.0,951.0,0
49550,7.8,0.17,8.36,754.0,211.0,0.027,0.117,1725.0,950.0,0
49551,7.8,0.17,8.35,754.0,211.0,0.027,0.117,1767.0,957.0,0
49552,7.8,0.17,8.35,754.0,211.0,0.028,0.118,1755.0,953.0,0
49553,7.8,0.17,8.36,754.0,211.0,0.029,0.116,1775.0,950.0,0
49554,7.8,0.17,8.35,755.0,211.0,0.03,0.117,1747.0,950.0,0
49555,7.8,0.17,8.35,754.0,211.0,0.029,0.116,1765.0,950.0,0
49556,7.8,0.17,8.35,754.0,211.0,0.027,0.114,1752.0,951.0,0
49557,7.8,0.17,8.35,754.0,211.0,0.027,0.118,1771.0,943.0,0
49558,7.8,0.17,8.35,754.0,211.0,0.027,0.117,1807.0,954.0,0
49559,7.8,0.17,8.35,754.0,211.0,0.027,0.118,1729.0,943.0,0
49560,7.8,0.17,8.35,754.0,211.0,0.027,0.118,1747.0,950.0,0
49561,7.8,0.17,8.35,755.0,211.0,0.027,0.116,1753.0,945.0,0
49562,7.8,0.17,8.35,755.0,211.0,0.028,0.117,1763.0,950.0,0
49563,7.8,0.17,8.35,754.0,211.0,0.027,0.117,1666.0,949.0,0
49564,7.7,0.17,8.35,754.0,211.0,0.027,0.118,1752.0,953.0,0
49565,7.8,0.17,8.35,754.0,211.0,0.027,0.117,1692.0,953.0,0
49566,7.8,0.17,8.34,754.0,211.0,0.028,0.117,1747.0,954.0,0
49567,7.8,0.17,8.34,754.0,211.0,0.028,0.117,1666.0,951.0,0
49568,7.8,0.17,8.34,755.0,211.0,0.028,0.116,1690.0,950.0,0
49569,7.8,0.17,8.34,754.0,211.0,0.028,0.116,1696.0,943.0,0
49570,7.8,0.17,8.34,754.0,211.0,0.033,0.117,1701.0,953.0,0
49571,7.8,0.17,8.34,754.0,211.0,0.027,0.116,1736.0,945.0,0
49572,7.8,0.17,8.34,755.0,211.0,0.027,0.118,1692.0,943.0,0
49573,7.7,0.16,8.34,755.0,211.0,0.027,0.116,1702.0,949.0,0
49574,7.7,0.17,8.33,754.0,211.0,0.029,0.117,1680.0,950.0,0
49575,7.7,0.16,8.33,754.0,211.0,0.027,0.116,1725.0,957.0,0
49576,7.8,0.16,8.33,754.0,211.0,0.027,0.117,1753.0,954.0,0
49577,7.7,0.16,8.34,754.0,211.0,0.027,0.117,1753.0,949.0,0
49578,7.7,0.17,8.34,754.0,211.0,0.028,0.118,1730.0,947.0,0
49579,7.7,0.17,8.34,754.0,211.0,0.027,0.118,1707.0,944.0,0
49580,7.7,0.17,8.34,754.0,211.0,0.027,0.116,1695.0,949.0,0
49581,7.7,0.17,8.34,754.0,211.0,0.028,0.117,1662.0,944.0,0
49582,7.7,0.17,8.34,754.0,211.0,0.027,0.118,1715.0,953.0,0
49583,7.7,0.17,8.34,754.0,211.0,0.027,0.117,1651.0,947.0,0
49584,7.7,0.17,8.34,755.0,211.0,0.027,0.117,1726.0,951.0,0
49585,7.7,0.17,8.34,754.0,211.0,0.027,0.116,1666.0,953.0,0
49586,7.7,0.17,8.34,754.0,211.0,0.027,0.117,1650.0,945.0,0
49587,7.7,0.17,8.35,755.0,211.0,0.027,0.118,1656.0,945.0,0
49588,7.7,0.17,8.35,754.0,211.0,0.027,0.118,1680.0,957.0,0
49589,7.7,0.17,8.35,754.0,211.0,0.027,0.117,1799.0,953.0,0
49590,7.7,0.17,8.35,754.0,211.0,0.027,0.118,1752.0,951.0,0
49591,7.7,0.17,8.35,754.0,211.0,0.027,0.116,1712.0,953.0,0
49592,7.7,0.17,8.36,754.0,211.0,0.027,0.117,1648.0,954.0,0
49593,7.7,0.17,8.35,754.0,211.0,0.027,0.118,1673.0,956.0,0
49594,7.7,0.17,8.36,754.0,211.0,0.027,0.117,1640.0,954.0,0
49595,7.7,0.17,8.36,754.0,211.0,0.027,0.116,1671.0,957.0,0
49596,7.7,0.17,8.36,754.0,211.0,0.027,0.116,1668.0,954.0,0
49597,7.7,0.17,8.36,754.0,211.0,0.027,0.117,1659.0,951.0,0
49598,7.7,0.17,8.35,754.0,211.0,0.027,0.114,1643.0,956.0,0
49599,7.7,0.17,8.36,754.0,211.0,0.027,0.116,1630.0,950.0,0
49600,7.7,0.17,8.36,754.0,211.0,0.027,0.116,1628.0,954.0,0
49601,7.7,0.17,8.36,752.0,211.0,0.027,0.116,1633.0,949.0,0
49602,7.7,0.17,8.36,754.0,211.0,0.027,0.116,1655.0,949.0,0
49603,7.7,0.17,8.36,754.0,211.0,0.026,0.116,1674.0,954.0,0
49604,7.7,0.17,8.36,753.0,211.0,0.026,0.116,1638.0,956.0,0
49605,7.7,0.17,8.36,753.0,211.0,0.026,0.114,1630.0,949.0,0
49606,7.7,0.17,8.36,753.0,211.0,0.026,0.116,1633.0,947.0,0
49607,7.7,0.17,8.36,754.0,211.0,0.026,0.116,1667.0,953.0,0
49608,7.7,0.17,8.36,754.0,211.0,0.026,0.117,1707.0,951.0,0
49609,7.7,0.17,8.35,754.0,211.0,0.026,0.116,1655.0,957.0,0
49610,7.7,0.17,8.35,754.0,211.0,0.026,0.114,1597.0,960.0,0
49611,7.7,0.17,8.35,753.0,211.0,0.026,0.114,1659.0,956.0,0
49612,7.7,0.17,8.36,754.0,214.0,0.026,0.114,1684.0,957.0,0
49613,7.7,0.17,8.36,754.0,211.0,0.027,0.117,1614.0,953.0,0
49614,7.7,0.17,8.35,754.0,211.0,0.027,0.117,1642.0,954.0,0
49615,7.7,0.17,8.36,754.0,211.0,0.026,0.116,1611.0,956.0,0
49616,7.7,0.17,8.35,753.0,211.0,0.026,0.117,1645.0,959.0,0
49617,7.7,0.17,8.35,754.0,211.0,0.026,0.117,1634.0,951.0,0
49618,7.7,0.17,8.36,753.0,211.0,0.026,0.117,1633.0,954.0,0
49619,7.7,0.17,8.35,754.0,211.0,0.026,0.117,1680.0,956.0,0
49620,7.7,0.17,8.35,754.0,211.0,0.028,0.114,1645.0,957.0,0
49621,7.7,0.17,8.35,754.0,211.0,0.025,0.114,1634.0,957.0,0
49622,7.7,0.17,8.35,753.0,211.0,0.025,0.114,1604.0,960.0,0
49623,7.7,0.17,8.35,753.0,211.0,0.025,0.117,1626.0,965.0,0
49624,7.7,0.17,8.35,754.0,211.0,0.025,0.116,1608.0,960.0,0
49625,7.7,0.17,8.35,754.0,211.0,0.026,0.117,1634.0,956.0,0
49626,7.7,0.17,8.35,754.0,214.0,0.026,0.116,1643.0,957.0,0
49627,7.7,0.17,8.35,754.0,211.0,0.026,0.118,1630.0,953.0,0
49628,7.7,0.17,8.35,753.0,211.0,0.026,0.114,1631.0,951.0,0
49629,7.7,0.17,8.35,754.0,211.0,0.026,0.116,1611.0,954.0,0
49630,7.7,0.18,8.35,754.0,211.0,0.026,0.114,1655.0,956.0,0
49631,7.7,0.18,8.35,754.0,211.0,0.026,0.116,1613.0,957.0,0
49632,7.7,0.17,8.35,754.0,214.0,0.026,0.114,1637.0,957.0,0
49633,7.7,0.18,8.35,754.0,211.0,0.026,0.116,1630.0,960.0,0
49634,7.7,0.18,8.35,754.0,214.0,0.026,0.116,1625.0,959.0,0
49635,7.7,0.17,8.35,754.0,211.0,0.026,0.114,1659.0,949.0,0
49636,7.7,0.17,8.35,753.0,211.0,0.026,0.114,1631.0,956.0,0
49637,7.7,0.17,8.36,754.0,211.0,0.026,0.114,1627.0,956.0,0
49638,7.7,0.17,8.36,754.0,211.0,0.026,0.114,1649.0,956.0,0
49639,7.7,0.17,8.36,753.0,214.0,0.026,0.116,1686.0,961.0,0
49640,7.7,0.17,8.36,754.0,214.0,0.026,0.114,1656.0,960.0,0
49641,7.7,0.17,8.36,752.0,211.0,0.026,0.114,1638.0,956.0,0
49642,7.7,0.17,8.36,752.0,214.0,0.026,0.111,1659.0,954.0,0
49643,7.7,0.17,8.36,753.0,214.0,0.026,0.111,1611.0,956.0,0
49644,7.7,0.17,8.37,753.0,214.0,0.026,0.114,1668.0,951.0,0
49645,7.7,0.17,8.37,753.0,211.0,0.026,0.113,1649.0,954.0,0
49646,7.7,0.17,8.37,752.0,214.0,0.026,0.114,1619.0,961.0,0
49647,7.7,0.16,8.37,754.0,214.0,0.026,0.114,1625.0,950.0,0
49648,7.7,0.17,8.37,753.0,214.0,0.026,0.114,1575.0,915.0,0
49649,7.7,0.17,8.38,751.0,214.0,0.026,0.111,1633.0,899.0,0
49650,7.7,0.17,8.38,753.0,214.0,0.026,0.114,1596.0,901.0,0
49651,7.7,0.17,8.38,753.0,214.0,0.026,0.114,1678.0,899.0,0
49652,7.7,0.17,8.38,752.0,214.0,0.026,0.113,1694.0,898.0,0
49653,7.7,0.17,8.39,752.0,214.0,0.026,0.116,1579.0,895.0,0
49654,7.7,0.17,8.38,753.0,214.0,0.026,0.114,1621.0,893.0,0
49655,7.7,0.17,8.38,753.0,214.0,0.026,0.116,1584.0,896.0,0
49656,7.7,0.17,8.38,752.0,214.0,0.026,0.114,1685.0,893.0,0
49657,7.7,0.17,8.38,753.0,214.0,0.026,0.114,1604.0,898.0,0
49658,7.7,0.17,8.38,752.0,214.0,0.026,0.114,1633.0,893.0,0
49659,7.7,0.17,8.38,753.0,214.0,0.026,0.114,1665.0,895.0,0
49660,7.7,0.17,8.38,754.0,214.0,0.027,0.116,1592.0,896.0,0
49661,7.7,0.17,8.37,753.0,214.0,0.026,0.117,1806.0,902.0,0
49662,7.7,0.17,8.37,753.0,214.0,0.026,0.116,1491.0,899.0,0
49663,7.7,0.17,8.37,754.0,214.0,0.026,0.114,1627.0,896.0,0
49664,7.7,0.17,8.37,752.0,214.0,0.026,0.114,1601.0,901.0,0
49665,7.7,0.17,8.37,753.0,214.0,0.026,0.114,1615.0,898.0,0
49666,7.7,0.17,8.37,754.0,214.0,0.026,0.111,1717.0,886.0,0
49667,7.7,0.17,8.38,752.0,211.0,0.026,0.113,1626.0,893.0,0
49668,7.7,0.17,8.38,753.0,214.0,0.026,0.114,1677.0,899.0,0
49669,7.7,0.17,8.38,752.0,211.0,0.026,0.114,1673.0,905.0,0
49670,7.7,0.17,8.38,752.0,211.0,0.026,0.113,1679.0,896.0,0
49671,7.7,0.17,8.38,752.0,214.0,0.026,0.114,1717.0,891.0,0
49672,7.7,0.17,8.38,752.0,211.0,0.026,0.113,1721.0,857.0,0
49673,7.7,0.17,8.38,752.0,214.0,0.028,0.114,1724.0,821.0,0
49674,7.7,0.17,8.38,753.0,214.0,0.026,0.114,1657.0,815.0,0
49675,7.7,0.17,8.38,753.0,214.0,0.026,0.111,1689.0,814.0,0
49676,7.7,0.17,8.38,751.0,214.0,0.026,0.114,1730.0,811.0,0
49677,7.7,0.17,8.39,753.0,214.0,0.026,0.113,1682.0,815.0,0
49678,7.7,0.17,8.39,753.0,214.0,0.026,0.113,1689.0,817.0,0
49679,7.7,0.17,8.39,751.0,214.0,0.025,0.111,1660.0,814.0,0
49680,7.7,0.17,8.39,752.0,214.0,0.025,0.113,1663.0,817.0,0
49681,7.7,0.17,8.39,753.0,211.0,0.025,0.113,1666.0,827.0,0
49682,7.7,0.17,8.39,753.0,211.0,0.025,0.113,1695.0,835.0,0
49683,7.7,0.17,8.39,752.0,211.0,0.026,0.113,1690.0,832.0,0
49684,7.7,0.17,8.39,751.0,211.0,0.026,0.114,1637.0,824.0,0
49685,7.7,0.17,8.39,752.0,211.0,0.026,0.114,1725.0,827.0,0
49686,7.7,0.17,8.39,752.0,211.0,0.029,0.111,1769.0,829.0,0
49687,7.7,0.17,8.39,752.0,211.0,0.026,0.114,1637.0,826.0,0
49688,7.7,0.17,8.39,753.0,211.0,0.026,0.114,1686.0,820.0,0
49689,7.7,0.17,8.4,752.0,211.0,0.026,0.113,1649.0,829.0,0
49690,7.7,0.17,8.39,751.0,211.0,0.026,0.113,1651.0,834.0,0
49691,7.7,0.17,8.39,752.0,211.0,0.026,0.11,1668.0,829.0,0
49692,7.7,0.17,8.39,752.0,211.0,0.026,0.111,1662.0,826.0,0
49693,7.7,0.17,8.39,753.0,211.0,0.026,0.113,1689.0,818.0,0
49694,7.7,0.17,8.39,752.0,211.0,0.026,0.113,1645.0,826.0,0
49695,7.7,0.17,8.39,752.0,211.0,0.026,0.114,1659.0,832.0,0
49696,7.7,0.17,8.4,751.0,211.0,0.027,0.114,1689.0,833.0,0
49697,7.7,0.17,8.39,752.0,211.0,0.026,0.114,1625.0,833.0,0
49698,7.7,0.17,8.39,751.0,211.0,0.026,0.114,1748.0,833.0,0
49699,7.7,0.17,8.39,751.0,211.0,0.027,0.113,1726.0,829.0,0
49700,7.7,0.17,8.39,752.0,211.0,0.027,0.113,1741.0,820.0,0
49701,7.7,0.17,8.39,752.0,211.0,0.027,0.114,1754.0,827.0,0
49702,7.7,0.17,8.38,754.0,211.0,0.027,0.114,1656.0,822.0,0
49703,7.7,0.17,8.39,752.0,211.0,0.026,0.114,1679.0,822.0,0
49704,7.7,0.17,8.38,753.0,211.0,0.026,0.114,1650.0,822.0,0
49705,7.7,0.17,8.38,751.0,211.0,0.026,0.113,1650.0,828.0,0
49706,7.7,0.17,8.38,751.0,211.0,0.026,0.113,1679.0,827.0,0
49707,7.7,0.17,8.38,752.0,211.0,0.026,0.113,1701.0,826.0,0
49708,7.7,0.17,8.38,752.0,211.0,0.026,0.113,1667.0,821.0,0
49709,7.7,0.17,8.38,752.0,211.0,0.026,0.114,1656.0,829.0,0
49710,7.7,0.17,8.37,752.0,211.0,0.026,0.114,1672.0,828.0,0
49711,7.7,0.17,8.37,753.0,211.0,0.026,0.113,1616.0,826.0,0
49712,7.7,0.17,8.37,752.0,211.0,0.026,0.111,1655.0,821.0,0
49713,7.7,0.17,8.37,752.0,211.0,0.026,0.113,1657.0,832.0,0
49714,7.7,0.17,8.36,754.0,211.0,0.026,0.113,1650.0,827.0,0
49715,7.7,0.17,8.36,752.0,211.0,0.026,0.113,1634.0,833.0,0
49716,7.7,0.17,8.37,753.0,211.0,0.027,0.113,1656.0,832.0,0
49717,7.7,0.17,8.37,752.0,211.0,0.027,0.114,1700.0,835.0,0
49718,7.7,0.17,8.36,752.0,211.0,0.028,0.113,1657.0,828.0,0
49719,7.7,0.17,8.37,752.0,211.0,0.028,0.113,1628.0,834.0,0
49720,7.7,0.17,8.37,752.0,211.0,0.027,0.114,1640.0,833.0,0
49721,7.7,0.17,8.37,752.0,211.0,0.028,0.11,1667.0,828.0,0
49722,7.7,0.17,8.37,752.0,211.0,0.028,0.111,1679.0,829.0,0
49723,7.7,0.17,8.37,752.0,211.0,0.028,0.114,1666.0,827.0,0
49724,7.7,0.17,8.37,751.0,211.0,0.027,0.11,1648.0,822.0,0
49725,7.7,0.17,8.37,752.0,211.0,0.028,0.111,1667.0,827.0,0
49726,7.7,0.17,8.37,751.0,211.0,0.028,0.113,1650.0,828.0,0
49727,7.7,0.17,8.37,751.0,211.0,0.028,0.11,1638.0,839.0,0
49728,7.7,0.17,8.37,752.0,211.0,0.028,0.114,1634.0,833.0,0
49729,7.7,0.17,8.37,752.0,211.0,0.028,0.113,1570.0,828.0,0
49730,7.7,0.17,8.38,752.0,211.0,0.027,0.113,1534.0,827.0,0
49731,7.7,0.17,8.37,751.0,211.0,0.028,0.113,1607.0,826.0,0
49732,7.7,0.17,8.38,752.0,211.0,0.027,0.113,1575.0,824.0,0
49733,7.7,0.17,8.38,751.0,211.0,0.028,0.111,1578.0,827.0,0
49734,7.7,0.17,8.38,751.0,211.0,0.028,0.111,1591.0,829.0,0
49735,7.7,0.17,8.39,751.0,211.0,0.028,0.111,1614.0,826.0,0
49736,7.7,0.17,8.38,752.0,211.0,0.028,0.113,1561.0,828.0,0
49737,7.7,0.17,8.38,752.0,211.0,0.028,0.111,1539.0,826.0,0
49738,7.7,0.17,8.39,751.0,211.0,0.028,0.111,1581.0,822.0,0
49739,7.7,0.17,8.38,751.0,211.0,0.028,0.113,1603.0,832.0,0
49740,7.7,0.17,8.39,751.0,211.0,0.028,0.111,1587.0,834.0,0
49741,7.7,0.17,8.39,751.0,211.0,0.028,0.111,1528.0,835.0,0
49742,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1576.0,822.0,0
49743,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1567.0,829.0,0
49744,7.7,0.17,8.39,751.0,211.0,0.027,0.111,1584.0,824.0,0
49745,7.7,0.17,8.39,751.0,211.0,0.027,0.111,1637.0,818.0,0
49746,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1534.0,826.0,0
49747,7.7,0.17,8.39,751.0,211.0,0.028,0.111,1609.0,832.0,0
49748,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1585.0,832.0,0
49749,7.7,0.17,8.39,750.0,211.0,0.028,0.111,1582.0,833.0,0
49750,7.7,0.17,8.39,752.0,211.0,0.028,0.111,1599.0,832.0,0
49751,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1584.0,828.0,0
49752,7.7,0.17,8.39,751.0,211.0,0.027,0.111,1538.0,827.0,0
49753,7.7,0.17,8.39,752.0,211.0,0.027,0.11,1599.0,828.0,0
49754,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1604.0,832.0,0
49755,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1561.0,833.0,0
49756,7.7,0.18,8.39,751.0,211.0,0.028,0.111,1631.0,837.0,0
49757,7.7,0.18,8.39,751.0,211.0,0.028,0.11,1553.0,832.0,0
49758,7.7,0.18,8.39,751.0,211.0,0.028,0.11,1634.0,824.0,0
49759,7.7,0.18,8.39,750.0,211.0,0.027,0.111,1607.0,827.0,0
49760,7.7,0.18,8.39,751.0,211.0,0.028,0.11,1628.0,828.0,0
49761,7.7,0.18,8.39,751.0,211.0,0.028,0.11,1585.0,828.0,0
49762,7.8,0.18,8.39,751.0,211.0,0.028,0.111,1640.0,832.0,0
49763,7.7,0.18,8.39,751.0,211.0,0.028,0.11,1585.0,832.0,0
49764,7.7,0.18,8.39,751.0,211.0,0.028,0.111,1582.0,829.0,0
49765,7.7,0.18,8.39,751.0,211.0,0.028,0.111,1520.0,828.0,0
49766,7.7,0.18,8.39,751.0,211.0,0.028,0.111,1582.0,834.0,0
49767,7.7,0.18,8.39,750.0,211.0,0.028,0.111,1527.0,829.0,0
49768,7.7,0.18,8.39,750.0,211.0,0.028,0.11,1581.0,826.0,0
49769,7.7,0.18,8.39,752.0,211.0,0.028,0.113,1616.0,826.0,0
49770,7.7,0.18,8.39,750.0,211.0,0.028,0.111,1579.0,829.0,0
49771,7.7,0.17,8.39,750.0,211.0,0.028,0.111,1601.0,829.0,0
49772,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1555.0,828.0,0
49773,7.7,0.17,8.39,751.0,211.0,0.028,0.111,1598.0,828.0,0
49774,7.7,0.18,8.39,751.0,211.0,0.027,0.11,1540.0,832.0,0
49775,7.7,0.17,8.39,750.0,211.0,0.028,0.111,1569.0,826.0,0
49776,7.7,0.17,8.39,750.0,211.0,0.028,0.11,1563.0,833.0,0
49777,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1559.0,826.0,0
49778,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1572.0,833.0,0
49779,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1578.0,824.0,0
49780,7.7,0.17,8.39,750.0,211.0,0.027,0.111,1559.0,826.0,0
49781,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1539.0,828.0,0
49782,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1543.0,834.0,0
49783,7.7,0.17,8.39,751.0,211.0,0.027,0.111,1570.0,828.0,0
49784,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1575.0,829.0,0
49785,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1596.0,821.0,0
49786,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1582.0,828.0,0
49787,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1557.0,829.0,0
49788,7.7,0.17,8.39,751.0,211.0,0.028,0.11,1568.0,827.0,0
49789,7.7,0.17,8.39,750.0,211.0,0.027,0.11,1586.0,826.0,0
49790,7.7,0.17,8.39,751.0,214.0,0.027,0.11,1532.0,826.0,0
49791,7.7,0.17,8.39,750.0,211.0,0.027,0.11,1598.0,832.0,0
49792,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1591.0,832.0,0
49793,7.7,0.17,8.39,751.0,211.0,0.028,0.111,1706.0,834.0,0
49794,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1655.0,832.0,0
49795,7.7,0.17,8.38,751.0,211.0,0.027,0.111,1650.0,833.0,0
49796,7.7,0.17,8.38,751.0,211.0,0.027,0.111,1556.0,834.0,0
49797,7.7,0.18,8.39,751.0,211.0,0.027,0.11,1634.0,828.0,0
49798,7.7,0.17,8.39,751.0,211.0,0.027,0.109,1517.0,832.0,0
49799,7.7,0.17,8.39,751.0,214.0,0.027,0.11,1564.0,827.0,0
49800,7.7,0.18,8.38,751.0,211.0,0.027,0.11,1550.0,824.0,0
49801,7.7,0.18,8.38,751.0,211.0,0.027,0.11,1585.0,828.0,0
49802,7.7,0.17,8.38,751.0,214.0,0.027,0.111,1572.0,828.0,0
49803,7.7,0.17,8.38,751.0,211.0,0.027,0.11,1587.0,827.0,0
49804,7.7,0.17,8.39,751.0,211.0,0.027,0.11,1523.0,829.0,0
49805,7.7,0.17,8.39,751.0,211.0,0.027,0.111,1564.0,827.0,0
49806,7.7,0.17,8.38,751.0,211.0,0.027,0.11,1593.0,827.0,0
49807,7.8,0.17,8.38,751.0,211.0,0.027,0.111,1575.0,834.0,0
49808,7.7,0.17,8.38,751.0,214.0,0.027,0.111,1561.0,833.0,0
49809,7.7,0.17,8.38,751.0,214.0,0.027,0.113,1578.0,826.0,0
49810,7.7,0.17,8.38,751.0,214.0,0.028,0.111,1552.0,821.0,0
49811,7.7,0.17,8.38,751.0,214.0,0.028,0.111,1553.0,821.0,0
49812,7.7,0.17,8.37,751.0,211.0,0.027,0.11,1545.0,826.0,0
49813,7.7,0.17,8.37,751.0,214.0,0.027,0.11,1541.0,829.0,0
49814,7.7,0.17,8.38,752.0,214.0,0.027,0.11,1581.0,826.0,0
49815,7.7,0.17,8.37,751.0,214.0,0.027,0.111,1543.0,826.0,0
49816,7.7,0.17,8.37,751.0,214.0,0.027,0.11,1564.0,826.0,0
49817,7.7,0.16,8.37,751.0,214.0,0.027,0.11,1520.0,832.0,0
49818,7.7,0.16,8.37,752.0,211.0,0.027,0.111,1526.0,829.0,0
49819,7.7,0.16,8.37,751.0,211.0,0.028,0.111,1562.0,822.0,0
49820,7.7,0.16,8.37,751.0,211.0,0.028,0.111,1555.0,827.0,0
49821,7.7,0.16,8.37,751.0,214.0,0.028,0.111,1609.0,832.0,0
49822,7.7,0.16,8.37,751.0,214.0,0.028,0.109,1568.0,828.0,0
49823,7.7,0.15,8.36,751.0,214.0,0.028,0.11,1563.0,828.0,0
49824,7.7,0.16,8.36,751.0,211.0,0.034,0.11,1559.0,828.0,0
49825,7.7,0.17,8.36,751.0,211.0,0.029,0.11,1660.0,824.0,0
49826,7.7,0.17,8.36,751.0,214.0,0.028,0.11,1596.0,828.0,0
49827,7.7,0.17,8.36,752.0,214.0,0.028,0.114,1653.0,824.0,0
49828,7.7,0.17,8.36,751.0,214.0,0.028,0.111,1592.0,829.0,0
49829,7.6,0.17,8.35,751.0,214.0,0.028,0.111,1572.0,832.0,0
49830,7.6,0.17,8.35,752.0,214.0,0.028,0.113,1650.0,829.0,0
49831,7.7,0.17,8.35,751.0,214.0,0.028,0.113,1630.0,821.0,0
49832,7.6,0.17,8.35,752.0,214.0,0.028,0.113,1611.0,821.0,0
49833,7.6,0.17,8.34,752.0,214.0,0.028,0.113,1582.0,828.0,0
49834,7.7,0.16,8.34,753.0,214.0,0.027,0.114,1604.0,827.0,0
49835,7.6,0.16,8.34,751.0,214.0,0.028,0.113,1655.0,829.0,0
49836,7.7,0.17,8.34,752.0,214.0,0.028,0.111,1640.0,826.0,0
49837,7.7,0.17,8.34,751.0,214.0,0.028,0.113,1650.0,824.0,0
49838,7.7,0.16,8.33,752.0,214.0,0.028,0.113,1613.0,821.0,0
49839,7.6,0.16,8.33,751.0,214.0,0.027,0.114,1607.0,826.0,0
49840,7.7,0.17,8.33,752.0,214.0,0.028,0.114,1621.0,832.0,0
49841,7.7,0.17,8.34,752.0,214.0,0.027,0.114,1613.0,827.0,0
49842,7.7,0.17,8.33,752.0,214.0,0.028,0.113,1626.0,818.0,0
49843,7.6,0.17,8.33,751.0,214.0,0.028,0.113,1605.0,826.0,0
49844,7.6,0.17,8.34,752.0,214.0,0.029,0.113,1621.0,821.0,0
49845,7.7,0.17,8.33,751.0,214.0,0.029,0.113,1625.0,820.0,0
49846,7.7,0.17,8.34,752.0,214.0,0.028,0.111,1642.0,824.0,0
49847,7.6,0.17,8.34,753.0,214.0,0.028,0.113,1640.0,827.0,0
49848,7.6,0.17,8.34,752.0,214.0,0.028,0.111,1607.0,827.0,0
49849,7.7,0.17,8.34,753.0,214.0,0.028,0.114,1636.0,820.0,0
49850,7.6,0.17,8.34,751.0,214.0,0.028,0.113,1627.0,820.0,0
49851,7.7,0.17,8.35,751.0,214.0,0.028,0.111,1609.0,821.0,0
49852,7.6,0.17,8.35,751.0,214.0,0.028,0.111,1622.0,824.0,0
49853,7.7,0.17,8.35,751.0,214.0,0.029,0.113,1597.0,828.0,0
49854,7.6,0.17,8.35,752.0,214.0,0.029,0.111,1631.0,824.0,0
49855,7.6,0.17,8.36,752.0,214.0,0.028,0.111,1637.0,826.0,0
49856,7.7,0.17,8.35,752.0,214.0,0.029,0.111,1625.0,827.0,0
49857,7.7,0.17,8.36,752.0,214.0,0.029,0.111,1622.0,828.0,0
49858,7.7,0.17,8.36,751.0,214.0,0.028,0.11,1630.0,827.0,0
49859,7.7,0.17,8.37,751.0,214.0,0.028,0.11,1614.0,824.0,0
49860,7.7,0.17,8.37,751.0,214.0,0.028,0.11,1591.0,827.0,0
49861,7.7,0.17,8.37,751.0,214.0,0.028,0.111,1724.0,826.0,0
49862,7.7,0.17,8.37,751.0,214.0,0.028,0.11,1672.0,835.0,0
49863,7.7,0.17,8.38,751.0,214.0,0.028,0.111,1744.0,824.0,0
49864,7.7,0.17,8.38,750.0,214.0,0.028,0.111,1659.0,827.0,0
49865,7.7,0.17,8.38,750.0,214.0,0.028,0.11,1605.0,828.0,0
49866,7.7,0.17,8.38,751.0,214.0,0.028,0.11,1621.0,822.0,0
49867,7.7,0.17,8.38,751.0,214.0,0.028,0.11,1613.0,822.0,0
